paper_url,paper_name,paper_year,Abstract,Keywords,PMID,Affiliations
https://www.ncbi.nlm.nih.gov/pubmed/41103478,Vaccinating and non-vaccinating parents' attitudes toward influenza vaccination in children under 5 years old in Spain.,2025,"Vaccines against seasonal influenza represent the best option to reduce the cases and severity of the disease in children under 5 years. In Spain, the Region of Murcia was a pioneer in implementing universal vaccination at schools. The study aimed to evaluate the acceptance and attitudes of parents of children of 6-59 months old toward influenza vaccination and factors associated with parents' decision to vaccinate their children during the 2023-2024 campaign. This prospective, descriptive study used a questionnaire to collect data from parents of vaccinated (VC) and non-vaccinated children (nVC). VC received either the live-attenuated intranasal vaccine (LAIV) or the intramuscular vaccine (IIV) depending on their age. Parent's self-vaccination/intention in this campaign (OR: 8.51) and in the previous one (OR: 4.49), and children's compliance with vaccination schedule (OR: 7.83) were the main factors associated with the probability of children being vaccinated against influenza. The main reason for vaccinating was to protect the child (IIV: 92.5% vs. LAIV: 91.0%), while waiting for further experience with the vaccine (21.0%) and lack of recommendation from the healthcare professional (20.4%) were the major reasons for not vaccinating. Most vaccinating parents (IIV: 90.4% vs. LAIV: 93.9%, <i>p</i> < 0.001) were satisfied with the vaccine. Among VC at school, 95.8% of parents were satisfied and 97.4% would recommend for family and friends. Parents of VC, especially those vaccinated with LAIV at schools, were highly satisfied with the vaccine. Parent's influenza vaccination status and children's compliance with vaccination schedule were determinant for parent's decision to vaccinate children under 5 years old. More information about influenza vaccination could help increase vaccination rates in these children.","Humans, Spain, Parents, Influenza Vaccines, Male, Female, Prospective Studies, Influenza, Human, Child, Preschool, Infant, Surveys and Questionnaires, Vaccination, Adult, Health Knowledge, Attitudes, Practice, Patient Acceptance of Health Care",41103478,[]
https://www.ncbi.nlm.nih.gov/pubmed/41103473,Self-management activation for low back pain and its influencing factors among intensive care unit nurses: a multicenter cross-sectional study.,2025,"To investigate the current status of self-management activation of low back pain (LBP) among intensive care unit (ICU) nurses and analyze the influencing factors, to provide a reference for intervention strategies to improve their self-management activation of LBP. Through a cross-sectional research method, 366 ICU nurses from five tertiary-level hospitals in Mianyang City were selected in January-March 2025 using a convenience sampling method. With ternary interaction determinism as the theoretical basis, the general information questionnaire, the Participants Activation for self-management of Back Pain (PAMQ), the presenteeism behavior scale, and the perceived social support scale (PSSS) scale were used to conduct the survey. Descriptive statistics, univariate analysis, and multiple linear regression analysis were employed to describe the current status of self-management activation for LBP among ICU nurses and to identify its associated factors. ICU nurses scored (37.93 ± 5.69) on the PAMQ with a score of 69.0%, and the related self-management awareness, self-management beliefs, and self-management knowledge dimensions scored in the order of sub 75.1, 68.2, and 66.9%. Correlation analysis revealed that the self-management activation for LBP among ICU nurses was negatively correlated with presenteeism (<i>p</i> < 0.001) and positively correlated with perceived social support (<i>p</i> < 0.01). Multiple linear regression analysis showed that age, years of work experience, educational level, frequency of exercise, participation in LBP prevention training, presenteeism, and perceived social support were significantly associated with self-management activation for LBP among ICU nurses (<i>p</i> < 0.05), collectively explaining 63.6% of the total variance. The overall self-management activation for LBP among ICU nurses needs to be improved urgently. Although these nurses demonstrate a strong motivation for self-management, they possess insufficient knowledge regarding LBP. Therefore, future interventions should be tailored to key factors such as ICU nurses' age, years of work experience, education level, exercise frequency, participation in LBP prevention training, presenteeism, and perceived social support. Developing such precise and systematic intervention strategies will enhance self-management activation for LBP, reduce the incidence of LBP, and ultimately promote the wellbeing of the nursing workforce.","Humans, Cross-Sectional Studies, Low Back Pain, Female, Adult, Male, Intensive Care Units, Surveys and Questionnaires, Self-Management, Middle Aged, Social Support, China, Nursing Staff, Hospital",41103473,[]
https://www.ncbi.nlm.nih.gov/pubmed/41103468,Effects of vision impairment on cognitive function: the bidirectional chain mediating role of sleep quality and psychological disorders.,2025,"Vision impairment (VI) and cognitive function have profound impacts on quality of life, but there is still a lack of comprehensive research on the connection between VI and cognitive function. The study was designed to investigate factors influencing cognitive function, analyze the link between VI and cognitive function, and explore how sleep quality and psychological disorders mediate this relationship. The study utilizes survey data from the Health and Retirement Study (HRS) involving 10,884 older adults aged 50 and above in the United States. Pearson correlation analysis was conducted to elucidate the associations between the variables, and the R package bruceR (version 2024.6) was used to analyze multiple mediation effects through model 6. VI is positively correlated with sleep quality and psychological disorders, and negatively correlated with cognitive function. Sleep quality is positively correlated with psychological disorders and negatively correlated with cognitive function. Psychological disorders are negatively correlated with cognitive function. All correlations are statistically significant. VI directly impacts cognitive function while also indirectly influencing it through sleep quality, psychological disorders, and the bidirectional mediating chain connecting these factors. Sleep quality, psychological disorders, and their bidirectional relationships mediate the effect of VI on cognitive function in aging populations. Through this study, we gain a more profound comprehension of how VI relates to cognitive function. In the future, cognitive enhancement in individuals with VI could be achieved by improving sleep quality, addressing psychological disorders, or integrating assessments of these factors into the evaluation of cognitive function.","Humans, Female, Male, Aged, Middle Aged, Sleep Quality, Cognition, United States, Vision Disorders, Mental Disorders, Quality of Life, Surveys and Questionnaires, Aged, 80 and over",41103468,[]
https://www.ncbi.nlm.nih.gov/pubmed/41103458,"Associations Between Salivary Cortisol, DHEA-S, and Alpha-Amylase and Longitudinal Sleep Disruption in Shift-Working Healthcare Professionals: A Pilot Study.",2025,"Shift work is a well-established disruptor of sleep, yet the biological mechanisms driving sleep disturbances remain poorly understood. Salivary cortisol (HPA axis), α-amylase (sympathetic-adrenomedullary output), and DHEA-S (adrenal androgen with anti-glucocorticoid/resilience properties) are candidate indicators of stress-related sleep disruption. We therefore examined whether changes in these biomarkers were associated with 6-month sleep trajectories in health professionals. In a prospective 6-month repeated-measures design, 52 healthcare professionals (daytime vs rotating shifts; mean age 31.4 ± 9.4 years; 57% female) completed validated sleep assessments, PROMIS Sleep Disturbance, PROMIS Sleep Impairment, the Sleep-Wake Disorder Index (SWDI), and the NIH 7-day Sleep Diary, at baseline and six-month follow-up. Salivary cortisol, Dehydroepiandrosterone Sulfate (DHEA-S), and alpha-amylase were collected on the morning of Day 7 of each diary period. Change scores (Δ = follow-up - baseline) were computed. Repeated-measures ANOVA, Pearson correlations, and multivariable regressions assessed group differences and biomarker-sleep associations. Compared with daytime workers, rotating shift workers reported significantly greater increases in sleep disturbance, impairment, and reduced sleep efficiency over time (all p < 0.05). Reductions in cortisol and alpha-amylase were significantly associated with worsening PROMIS Sleep Disturbance and SWDI scores (r = -0.65 and -0.53, respectively; p < 0.05). Multivariable regression showed that decreased cortisol (β = -41.845, p = 0.0064) and increased DHEA-S (β = 0.001, p = 0.0405) associated with worsening PROMIS Sleep Impairment. A combined model including reduced cortisol, and increased DHEA-S associated with greater PROMIS Sleep Disturbance (adjusted <i>R²</i> = 0.698). In this pilot, changes in salivary cortisol and DHEA-S were associated with longitudinal changes in sleep. These results suggest potential utility for biomarker-informed risk stratification, warranting confirmation in larger, controlled studies.",,41103458,[]
https://www.ncbi.nlm.nih.gov/pubmed/41103454,Late-Onset Nonhereditary Cherubism: First Reported Case in Ghana With Review of Diagnostic and Management Challenges.,2025,"Cherubism is a rare genetic disorder characterised by multilocular cystic lesions in the mandible and/or maxilla, which result in the typical cherub-like face. Two forms of cherubism exist-hereditary (familial) and nonhereditary (nonfamilial)-and it usually occurs amongst children aged 2-7 years. The disorder is caused by a mutation in the SH3BP2 gene on Chromosome 4p16.3, essential for jaw development. The prognosis of cherubism shows that lesions increase in size and plateau at puberty, after which the lesions begin to regress and become undetectable. We present the first case of cherubism to be reported from Ghana. Our case is a nonhereditary (nonfamilial) cherubism in a 21-year-old Ghanaian woman. The patient presented with bilateral asymmetrical facial swelling, jaw pain, trismus, toothache, tooth mobility and tooth loss. Also, the patient had facial disfigurement, weight loss, cough, headache, seizures and dizziness. Her family history was noncontributory. The results of a head computed tomography (CT) scan indicated chronic left sphenoid sinusitis and an enlargement of the entire mandible, with multilocular expansile lytic (soap bubble) appearance. The mandibles had ground glass matrix areas associated with subtle cortical destruction and dental deformities suggestive of Grade III cherubism. Our patient had the onset of the disorder at age 12 but presented to the hospital at the age of 21. The reason why our patient did not seek medical help beforehand could be attributed to sociocultural beliefs, financial constraints and/or limited access to healthcare amenities. Treatment protocols for cherubism may include observation, surgery and medical therapy. Our patient resorted to the use of traditional medicine and spiritual/religious consultations for treatment. Our patient experienced discrimination due to the disease and had lost job, friendship and romantic relationship opportunities because of cultural beliefs, stereotypes and stigmatisation. Her facial disfigurement and the deformities are associated with bad omens and negative spirits in Ghana. When diagnosed, patients suffering from cherubism must be encouraged to seek information, education and appropriate individualised evidence-based management from hospitals. Treatment of the disease should be supported with psychological counselling and community sensitisation wherever possible.",,41103454,[]
https://www.ncbi.nlm.nih.gov/pubmed/41103449,Comprehensive Attention Test as a Diagnostic Tool for Attention-Deficit/Hyperactivity Disorder.,2025,"Attention-deficit/hyperactivity disorder (ADHD) significantly affects mental health in all age groups; however, its diagnosis remains challenging. This study evaluated the diagnostic accuracy of the Comprehensive Attention Test (CAT), a computerized tool designed to assess various aspects of attention in children with ADHD, in order to provide the groundwork for clinically applicable interpretation guidelines. Factor analysis was performed on the scores of seven CAT subtests (visual and auditory selective attention tasks, sustained attention task, flanker task, divided attention task, and spatial working memory tasks) collected from 5214 subjects aged 4-49 years diagnosed with ADHD at 15 psychiatric clinics in South Korea. Their scores were compared with those of 500 participants with no attention problems. CAT subtests were grouped into either three or four factors depending on the age group. Omission error, commission error, and response time variability formed either one or two factors that effectively distinguished ADHD from non-ADHD with high sensitivity and specificity (4-5 years old: areas under the receiver operating characteristic curve [AUROCs] 0.937 and 0.779; 6-8 years old: AUROCs 0.841 and 0.878; 9-18 years old: AUROC 0.864; 19-49 years old: AUROC 0.792). The mean response time and working memory test results formed separate factors. While mean response time was a poor diagnostic indicator of ADHD, it revealed significant differences when psychiatric comorbidities were present. CAT results can be categorized into factors reflecting inattentiveness, disinhibition, and working memory. These factors may help diagnose ADHD or detect psychiatric comorbidities.",,41103449,[]
https://www.ncbi.nlm.nih.gov/pubmed/41103445,Assessment of comorbidity awareness in patients with atrial fibrillation: The ACAPAF study.,2025,"Systematic and integrated comorbidity management in patients with atrial fibrillation (AF) requires patient involvement, starting with comorbidity awareness. This study evaluates comorbidity awareness in patients with AF before and after a first nurse-led AF clinic visit and after six months. We also measured the time needed for full comorbidity mapping using the EHRA-PATHS software. This prospective two-centre study included patients diagnosed with AF attending the AF clinic for the first time. The software systematically assessed 23 comorbidities. Patients completed a comorbidity awareness questionnaire, focusing on nine AF-related comorbidities two weeks before their first visit, less than a week after, and six months later. Patients also had a telephone consultation with the AF nurse to discuss their comorbidities 1-3 months post-visit. The study included 76 patients (mean age 68.3 ± 10.3 y). Baseline awareness of comorbidity relevance for AF ranged between 11.1-100.0 %. Awareness about own alcohol consumption was the most 'underestimated' comorbidity before first contact (50.0 %), while smoking was most 'overestimated' (55.6 %; i.e. admitted in private but not during formal evaluation by nurses). The impact of an AF clinic visit on awareness of personal comorbidities was limited (p = 0.456), and also after an additional phone consultation, awareness was suboptimal after six months (p = 0.099). AF nurses needed 18.4 ± 8.7 min to complete the software. Patients' comorbidity awareness is moderate, and more educational efforts are needed to improve their awareness. A systematic and complete comorbidity evaluation at the AF clinic using EHRA-PATHS software can be done within a reasonable time frame.",,41103445,[]
https://www.ncbi.nlm.nih.gov/pubmed/41103433,Impact of the prognostic nutritional index on the recompensation of patients with decompensated primary biliary cholangitis.,2025,"Nutrition and immunity are associated with the progression of primary biliary cholangitis (PBC); however, the connection between these factors and the prognosis of patients with decompensated PBC remains unclear. This study adopted a retrospective cohort design, enrolling patients with decompensated PBC who received standard-dose ursodeoxycholic acid treatment. The prognostic nutritional index (PNI) was calculated based on lymphocyte count and albumin levels at admission. The Cox proportional hazards model was used to analyze the impact of PNI on the recompensation of patients with decompensated liver cirrhosis. A total of 413 patients with decompensated PBC were included, with a mean age of 60.34 ± 11.57 years, of whom 343 (83.1%) were female. During the follow-up period, 119 patients (28.8%) achieved recompensation. The median baseline PNI was higher in the recompensation group [44.5, interquartile range (IQR): 39.5-49.3] than in the non-recompensation group (33.9, IQR: 29.8-38.2). In the fully adjusted model, a higher baseline PNI score was associated with an increased probability of recompensation [hazard ratio (HR): 1.11, 95% CI: 1.08-1.15]. Subgroup analysis showed that baseline PNI was significantly associated with recompensation in patients with ascites (HR: 1.15, 95% CI: 1.11-1.20), without ascites (HR: 1.06, 95% CI: 1.01-1.12), with bleeding (HR: 1.10, 95% CI: 1.03-1.17), and without bleeding (HR: 1.13, 95% CI: 1.08-1.17). Trend analysis showed that PNI, as a continuous variable, was significantly positively correlated with the likelihood of recompensation (HR: 1.11, 95% CI: 1.08-1.15). Sensitivity analysis confirmed that after excluding patients with comorbidities, the association between PNI and recompensation remained stable (HR: 1.11, 95% CI: 1.07-1.15). PNI is an independent protective factor for recompensation in patients with decompensated PBC.","Humans, Female, Male, Middle Aged, Liver Cirrhosis, Biliary, Prognosis, Aged, Retrospective Studies, Nutrition Assessment, Ursodeoxycholic Acid, Nutritional Status, Disease Progression, Lymphocyte Count",41103433,[]
https://www.ncbi.nlm.nih.gov/pubmed/41103429,Increased levels of ficolin-1 and of C3dg are independently associated with high risk of infection in patients with chronic kidney disease: a prospective cohort study.,2025,"Infection is a leading cause of morbidity and mortality in patients with chronic kidney disease (CKD). The complement system provides crucial first-line defense against pathogens. Mannose-binding lectin (MBL), ficolins (1, 2 and 3), and collectin-LK 1 (CL-LK) are pattern recognition molecules (PRMs) of the lectin pathway (LP) that recognize microbial surfaces and activate complement. C3dg is a complement cleavage fragment indicating complement activation. The aim of the study was to investigate whether levels of PRMs and C3dg are associated with the risk of significant infections requiring hospitalization in patients with CKD. This prospective cohort study included 518 patients ≥18 years with CKD (eGFR<60 mL/min/1.73 m<sup>2</sup>), consecutively recruited between 2008-2022. About half (270/518) were in dialysis at inclusion. None of the patients were previously transplanted with any organ or stem cells. The primary endpoint was non-access-related infections requiring hospitalization. Patients were followed until kidney transplantation or death or until 31.12.2024. Plasma concentrations of the biomarkers were measured at inclusion. Time-to-event analyses using Cox regression were employed to assess associations with infection, adjusting for age, sex, diabetes, dialysis status, and dialysis vintage. During a median (interquartile range [IQR]) time of follow-up of 1.24 (0.49-2.76) years, 182 patients (35%) were hospitalized due to non-access infection. Higher baseline levels of ficolin-1 and C3dg were independently associated with infection risk, HR 3.05, 95% CI 1.25-7.43, p=0.01 and HR 2.97, 95% CI 1.37-6.44, p=0.006, respectively, for each log<sub>10</sub> unit increase. In multivariable models including all biomarkers, only C3dg remained independently associated with infection (HR 2.81, 95% CI 1.23-6.43, p=0.01). High levels of complement activation (C3dg) and ficolin-1 were independently associated with increased infection risk in patients with CKD. A dysregulated complement activation rather than PRM deficiency seems to be a key pathogenic mechanism resulting in increased infection risk in advanced CKD.","Humans, Lectins, Male, Female, Ficolins, Middle Aged, Prospective Studies, Renal Insufficiency, Chronic, Aged, Biomarkers, Infections, Adult, Risk Factors",41103429,[]
https://www.ncbi.nlm.nih.gov/pubmed/41103428,"Risk factors for postherpetic neuralgia: a meta-analysis based on demographic, clinical features, and treatment characteristics.",2025,"This study aims to comprehensively analyze the independent risk factors of postherpetic neuralgia (PHN) through a systematic evaluation, including demographic characteristics, clinical manifestations, treatment regimens, comorbidities, and virological factors, in order to provide evidence-based support for the early identification of high-risk patients and the optimization of preventive strategies in clinical practice. A systematic search of PubMed, Embase, and the Cochrane Library was conducted to identify studies reporting risk factors for PHN. After screening the literature according to predefined inclusion and exclusion criteria, effect size indicators such as odds ratios (OR) and 95% confidence intervals (95% CI) for each risk factor were extracted. Meta-analyses were performed using RevMan 5.4 and Stata 15.0 software, with a random-effects model applied to pool effect sizes. Publication bias was assessed using Egger's test, and sensitivity analysis was conducted by sequentially removing individual studies to verify the robustness of the result. Age (≥60 years), severe rash manifestations, prodromal pain symptoms, smoking history, alcohol abuse, immunosuppressive status, and comorbidities including diabetes mellitus, chronic obstructive pulmonary disease (COPD), hypertension, malignant tumors, or chronic kidney disease, along with high viral load, have been identified as independent risk factors for the development of PHN(p<0.05). In contrast, gender differences and socioeconomic status were not significantly associated with PHN incidence, with insufficient evidence observed (I²>50%, p>0.05). This meta-analysis confirms that older age (≥60 years), severe rash, prodromal pain, immunosuppressive therapy, and smoking are significant risk factors for PHN. Furthermore, it identifies alcohol abuse, T2DM, COPD, hypertension, cancer, high pain scores (as measured by VAS or NRS), and high HZ viral load as additional risk factors. COVID-19 may represent a potential risk factor that must be further investigated. The association between socioeconomic status and PHN remains inconclusive, while antibody levels against varicella-zoster virus (VZV) may serve as a protective factor. https://www.crd.york.ac.uk/PROSPERO/, identifier CRD42025629699.","Humans, Neuralgia, Postherpetic, Risk Factors, Comorbidity, Female, Male, Age Factors, Herpes Zoster, Middle Aged",41103428,[]
https://www.ncbi.nlm.nih.gov/pubmed/41103408,Severe COVID-19 induces prolonged elevation of the acute-phase protein pentraxin 3.,2025,"During the acute-phase of COVID-19, elevated levels of several acute-phase proteins, such as C-reactive protein (CRP), mannose-binding lectin (MBL), pentraxin 3 (PTX-3), serum amyloid A (SAA) and surfactant protein D (SP-D), are associated with severe to fatal clinical outcomes. Typically, these markers return to baseline within days after resolution of the acute infection. In this study, we assessed the plasma levels of these proteins in a well-defined cohort of 141 COVID-19 convalescent patients 10 weeks after infection and compared them to 98 non-infected controls. In addition, we performed genetic analyses in a subgroup of patients and related the findings with structural equation modelling to disease severity. In contrast to other acute-phase proteins, PTX-3 levels were significantly higher in severe COVID-19 convalescent patients than in the control group. Furthermore, a higher proportion of patients with severe COVID-19 exhibited PTX-3 levels above 5000 pg/ml even 10 months post-infection, compared to those with mild disease. To explore potential genetic influences, a genetic analysis was performed on all severely affected patients (n=36) and on an age- and sex-matched subset of mild COVID-19 patients (n=38). Results revealed a significantly higher frequency (p<0.0001) of the homozygous wildtype genotype of the PTX-3 SNP rs971145291 in severe (15 out of 36) versus mild (1 out of 38) COVID-19 patients. Using structural equation modelling, the association of this PTX-3 genotype and disease severity was shown to be mediated by elevated PTX-3 levels, with no contribution from other analyzed (clinical) confounders. In summary, severe COVID-19 patients show high PTX-3 serum levels which may be influenced by genetic predisposition, specifically the absence of the rs971145291 SNP variant. PTX-3 may thus serve both as a biomarker for tissue damage and/or long-term immune activation and eventually post-COVID-19 complications.","Humans, C-Reactive Protein, COVID-19, Serum Amyloid P-Component, Male, Female, Middle Aged, SARS-CoV-2, Adult, Aged, Severity of Illness Index, Biomarkers, Polymorphism, Single Nucleotide",41103408,[]
https://www.ncbi.nlm.nih.gov/pubmed/41103380,Mathematician Yitang Zhang: why did I return to China at 70?,2025,"<i>Yitang Zhang () emerged as a prominent mathematician in 2013 with his groundbreaking work on the Twin Prime Conjecture, proving that there are infinitely many pairs of primes with gaps less than 70 million. His paper, entitled 'Bounded Gaps Between Primes', was accepted by Annals of Mathematics in just 3 weeks-an exceptionally rare feat in the field of mathematics</i>. <i>Overnight, Zhang, a previously obscure 58-year-old lecturer at a US university, became a globally celebrated academic luminary. He was once a top student in Peking University's mathematics department, but after struggling through his PhD program in the USA, he failed to secure an academic position, and worked at a Subway restaurant for 7 years before a friend helped him land a position as an assistant professor at the University of New Hampshire. Until his 2013 breakthrough, he remained a lecturer. This legendary journey earned him the nickname 'the Hidden Master of Mathematics'</i>. <i>In Chinese martial arts stories, the hidden master often passes on his lifelong skills to a destined young man in his twilight years. When asked by National Science Review</i> (<i>NSR</i>) <i>why he chose to return to China in 2025 at the age of 70 to work at the Hong Kong Institute of Advanced Study of Sun Yat-sen University, one reason he gave was his hope to pass down the mathematical insights he had accumulated over decades and 'mentor a group of young talents' in China</i>. <i>For Zhang, returning to China is about academic legacy, and also a natural choice-he believes China's scientific capabilities are undergoing a qualitative transformation, making it one of the most conducive places for basic research in the world</i>. <i>In this interview with NSR, Zhang also discussed the ancient and captivating field of analytic number theory, his views on mathematical research methods, mathematical education and the temperament of mathematicians</i>.",,41103380,[]
https://www.ncbi.nlm.nih.gov/pubmed/41103367,Predictive value of the electrocardiogram exercise stress test for the presence or absence of left main disease.,2025,"The ability of the electrocardiogram exercise stress test (ECG-EST) in excluding the presence of left main (LM) coronary artery disease (CAD) has been poorly investigated. We retrospectively selected patients who underwent both ECG-EST and elective invasive coronary angiography (ICA) at our Institution between January 2018 and December 2023 due to angina pain suspected of obstructive CAD. Preventively defined individual and combined ECG-EST variables suggesting no/mild myocardial ischemia were assessed as predictors of the absence of LM disease. Some ECG-EST variables suggesting extensive/severe myocardial ischemia were instead assessed as predictors of the presence of LM disease, defined as a stenosis ≥50% of the left main artery. Overall, 515 patients were included (age 66.2 ± 11 years; 74% men). LM disease at ICA was found in 26 patients (5%). Individual and combined ECG-EST variables showed low positive predictive values for LM-CAD [maximum 15% for a combination of ST-segment depression (STD) in ≥ 5 leads and ECG-EST duration <360 s]. The negative predictive value, however, was very high for some combined ECG-EST variables. Very low risk of LM disease (≤2.5%) was particularly shown in patients with peak heart rate (HR) ≥ 75% of maximal predicted HR for age and STD < 2 mm (prevalence 63.1%; risk 2.2%) and peak HR ≥85% of maximal predicted HR for age and maximal STD < 2 mm (prevalence 46.2%; risk 2.5%). Among patients with angina chest pain suspected of obstructive CAD, ECG-EST results can reliably identify those at very low risk of LM disease at coronary angiography.",,41103367,[]
https://www.ncbi.nlm.nih.gov/pubmed/41103365,Population attributable fractions of cardiovascular diseases linked to lifestyle behaviors: the ATTICA study (2002-2022).,2025,"The stagnant cost of cardiovascular disease (CVD) can be diminished with the effective management of well-known lifestyle factor modifications. However, when it comes to treating the individual and not the disease, research on these factors and their interactions is limited. The purpose of this study was to evaluate the number of CVD cases that would be prevented in males/females and younger/older participants if specific lifestyle patterns were managed. The sample was 1,988 (mean age: 45 ± 14 years, 49.7% male) individuals from the ATTICA cohort study (2002-2022), who were initially free-of-CVD. Trained health professionals evaluated combined fatal/non-fatal CVD outcomes, 2 major non-modifiable risk factors (i.e., sex and age) and 6 categories of modifiable risk factors [i.e., low/middle socio-economic status (SES), urban residence, at least one clinical, one psychological or one unhealthy lifestyle factor]. Population attributable fractions (PAF) and generalized impact fractions (GIFs) (percentage of exposure removal: 70%), were computed for each sole factor, as well as different combinations of these factors, representing different lifestyle patterns. A lifestyle pattern comprising of having a low/middle SES, urban residence, at least one clinical, psychological and unhealthy lifestyle factor was associated with a PAF of 82%; 8 out of 10 CVD cases would have been prevented if all these factors had been completely managed in the sample. The respective PAF and GIF was similar in males and females but differed significantly based on the age of the participants. PAF varied between 69% and 80%, when participants had all 5 factor categories, but were healthy (with no clinical factors) or of high SES, respectively. The increased burden of CVD could be significantly reduced with tailored programs focusing on managing lifestyle patterns, especially in individuals (males or females) older than 45 years-old.",,41103365,[]
https://www.ncbi.nlm.nih.gov/pubmed/41103351,Efficacy and safety analysis of massage and medium-frequency electrotherapy in the treatment of congenital muscular torticollis in infants.,2025,"To evaluate the efficacy and safety of massage combined with medium-frequency electrotherapy (M&MFE) in the treatment of congenital muscular torticollis (CMT) in infants. We retrospectively analyzed the clinical data of 48 CMT patients who underwent M&MFE treatment at the Fujian Children's Hospital and Traditional Chinese Medicine Department of Ao-feng Community Health Service Center in Tai-jiang District, Fuzhou City, from May 2021 to December 2023. All patients had complete follow-up data, received continuous treatment for 6 months, and were followed up for at least 1 year. The following parameters were evaluated: cervical range of motion (ROM) and muscle function scale to assess efficacy, and complications during treatment were recorded. A total of 48 patients were included, comprising 26 females and 22 males. The age at initial treatment ranged from 21 to 135 days, with a mean of (41.2 ± 25.4) days. There were 21 cases with left-side involvement and 27 cases with right-side involvement. All patients were followed up for 13-20 months, with a mean follow-up duration of (14.5 ± 2.6) months. By the end of follow-up, 5 patients (10.4%) underwent surgical release. The overall efficacy rate was 89.6%, and significant improvements were observed in cervical ROM and muscle function scores after treatment (<i>P</i> <i><</i> <i>0.05</i>). No complications related to the skin, blood vessels, nerves, or muscles occurred during the treatment period. The combination of manual massage and local medium-frequency electrotherapy is a safe and effective non-surgical treatment option for treating infants with congenital muscular torticollis. It significantly improves the neck range of motion and function, and has high clinical promotion value.",,41103351,[]
https://www.ncbi.nlm.nih.gov/pubmed/41103344,"Differential Effects of Aerobic, Resistance, and Combined Trainings on First- and Second-Phase Insulin Secretion and Glucose Effectiveness in Type 2 Diabetes: A Randomized Controlled Trial.",2025,"This randomized controlled trial evaluated the differential effects of aerobic training (AT), resistance training (RT), and combined training (CT) on biphasic insulin secretion and glucose effectiveness (GE) in patients with Type 2 diabetes mellitus (T2DM). Forty-five male T2DM patients (mean age: 55.24 ± 8.17 years; disease duration: 12.51 ± 6.46 years; baseline HbA1c: 7.1% ± 1.0%) were randomized to 12-week AT (<i>n</i> = 11), RT (<i>n</i> = 11), CT (<i>n</i> = 11), or control (<i>n</i> = 12) groups. AT involved progressive aerobic exercise (25-45 min at 70%-75% maximum heart rate, thrice weekly). RT comprised nine multijoint exercises (2-3 sets, 8-12 repetitions, thrice weekly). CT combined the full AT protocol with a modified RT regimen (one set, twice weekly). First-phase insulin secretion (FPIS), second-phase insulin secretion (SPIS), and GE were quantified using validated models pre- and postintervention. Adjusting for baseline values, age, and diabetes duration, ANCOVA revealed significant between-group differences in FPIS (<i>F</i>[3, 38] = 8.64, <i>p</i> < 0.001, <i>η</i> <sup>2</sup> = 0.406), SPIS (<i>F</i>[3, 38] = 6.93, <i>p</i> < 0.001, <i>η</i> <sup>2</sup> = 0.354), and GE (<i>F</i>[3, 38] = 5.57, <i>p</i> = 0.003, <i>η</i> <sup>2</sup> = 0.305). CT elicited the greatest improvements: FPIS (53.4% ± 12.7%, <i>p</i> < 0.001), SPIS (38.9% ± 11.2%, <i>p</i> < 0.001), and GE (12.8% ± 4.6%, <i>p</i> = 0.001) versus control. AT enhanced FPIS (32.6% ± 10.3%, <i>p</i> = 0.001) and SPIS (21.7% ± 8.9%, <i>p</i> = 0.042), while RT improved FPIS (28.5% ± 9.8%, <i>p</i> = 0.006), SPIS (27.5% ± 9.4%, <i>p</i> = 0.012), and GE (10.7% ± 4.3%, <i>p</i> = 0.004). Regression analysis identified baseline <i>β</i>-cell function (<i>β</i> = -0.31, <i>p</i> = 0.020), adiposity reduction (<i>β</i> = -0.36, <i>p</i> = 0.008), and glycemic improvement (<i>β</i> = -0.42, <i>p</i> = 0.003) as predictors of FPIS gains (<i>R</i> <sup>2</sup> = 0.537). CT outperforms single-modality training in enhancing biphasic insulin secretion and GE in T2DM, supporting multimodal exercise as a cornerstone of diabetes management to improve <i>β</i>-cell function and glycemic control. ClinicalTrials.gov identifier: IRCT2016042227529N1.","Humans, Diabetes Mellitus, Type 2, Male, Middle Aged, Insulin Secretion, Resistance Training, Blood Glucose, Exercise, Insulin, Aged, Adult, Glycated Hemoglobin, Treatment Outcome, Exercise Therapy",41103344,[]
